numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4;
07139;20201105210000;103280;-50;8;30;3.800000;278.850000;276.050000;82;19050;0;mq;mq;mq;0;mq;mq;mq;mq;101470;mq;mq;-440;mq;mq;mq;mq;280.950000;mq;mq;5.800000;6.800000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07149;20201105210000;103400;-60;6;60;4.300000;279.950000;276.050000;76;25000;2;0;0;0;0;mq;30;20;10;102280;mq;mq;-290;mq;mq;mq;mq;mq;mq;mq;6.000000;7.900000;-10;0;0.000000;0.000000;-30;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07168;20201105210000;103360;-50;7;70;2.600000;279.150000;275.750000;79;20000;0;mq;mq;mq;0;mq;mq;mq;mq;101890;mq;mq;-230;mq;mq;mq;mq;276.950000;mq;mq;4.000000;5.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07181;20201105210000;103510;-20;5;70;3.700000;278.950000;275.250000;77;38080;0;mq;mq;mq;0;mq;mq;mq;mq;99280;mq;mq;-60;mq;mq;mq;mq;276.750000;mq;mq;7.300000;8.100000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07190;20201105210000;103600;-10;5;30;4.000000;279.050000;275.650000;79;30530;0;mq;mq;mq;0;mq;mq;mq;mq;101710;mq;mq;60;mq;mq;mq;mq;277.150000;mq;mq;5.800000;6.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07207;20201105210000;102810;-130;8;80;11.100000;283.050000;278.050000;71;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;102280;mq;mq;-740;mq;mq;mq;mq;mq;mq;mq;17.200000;19.900000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07222;20201105210000;102850;-120;6;60;3.800000;281.650000;277.850000;77;27600;0;mq;mq;mq;0;mq;mq;mq;mq;102530;mq;mq;-650;mq;mq;mq;mq;278.950000;mq;mq;6.600000;8.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07240;20201105210000;103050;-100;7;60;5.300000;280.850000;278.150000;83;30880;0;mq;mq;mq;0;mq;mq;mq;mq;101660;mq;mq;-460;mq;mq;mq;mq;279.750000;mq;mq;7.800000;8.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07255;20201105210000;103110;-70;5;70;3.700000;280.650000;278.650000;87;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;101060;mq;mq;-310;mq;mq;mq;mq;279.150000;mq;mq;5.100000;5.100000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07280;20201105210000;103270;-10;6;350;3.500000;279.650000;278.250000;91;28030;0;mq;mq;mq;0;mq;mq;mq;mq;100460;mq;mq;-100;mq;mq;mq;mq;283.050000;mq;mq;4.600000;5.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07299;20201105210000;103450;10;3;330;3.600000;281.750000;279.550000;86;20000;1;2;2;90;7;mq;35;mq;mq;100110;mq;mq;100;mq;mq;mq;mq;281.650000;mq;mq;4.600000;4.600000;-10;0;0.000000;0.000000;-30;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;6;700;7;6;1100;mq;mq;mq;mq;mq;mq;
07314;20201105210000;102660;-110;6;70;6.500000;283.250000;279.350000;77;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;102380;mq;mq;-580;mq;mq;mq;mq;mq;mq;mq;12.000000;14.100000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07335;20201105210000;102840;-150;7;50;5.000000;281.750000;278.150000;78;34330;0;mq;mq;mq;0;mq;mq;mq;mq;101360;mq;mq;-520;mq;mq;mq;mq;280.750000;mq;mq;8.600000;9.200000;-10;mq;0.000000;mq;mq;0.000000;0.000000;-0.100000;-0.100000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07434;20201105210000;102710;-90;6;60;4.300000;281.350000;278.250000;81;14280;0;mq;mq;mq;0;mq;mq;mq;mq;97850;mq;mq;-370;mq;mq;mq;mq;280.550000;mq;mq;6.500000;7.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07460;20201105210000;103110;-30;7;260;1.400000;277.550000;276.250000;91;12980;0;mq;mq;mq;1;250;mq;mq;mq;99080;mq;mq;-160;mq;mq;mq;mq;275.650000;mq;mq;2.100000;2.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;270;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07471;20201105210000;mq;-40;5;170;1.400000;279.050000;278.750000;98;980;45;mq;mq;101;9;30;mq;mq;mq;93270;mq;901;10;mq;mq;mq;mq;280.650000;mq;mq;2.400000;2.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;9;59;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07481;20201105210000;103170;0;5;160;1.100000;283.850000;280.350000;79;40000;2;2;2;90;7;mq;35;mq;mq;100250;mq;mq;40;mq;mq;mq;mq;mq;mq;mq;1.700000;3.700000;-10;0;0.000000;0.000000;-30;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;7;6;690;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07510;20201105210000;102520;-80;6;40;2.500000;282.350000;279.950000;85;16830;0;mq;mq;mq;0;mq;mq;mq;mq;101930;mq;mq;-510;mq;mq;mq;mq;282.050000;mq;mq;2.700000;3.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07535;20201105210000;102600;-40;5;120;2.500000;284.950000;281.750000;81;20000;0;mq;mq;100;8;4320;mq;mq;mq;99460;mq;mq;-310;mq;mq;mq;mq;282.650000;mq;mq;3.800000;3.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;4320;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07558;20201105210000;102770;20;3;120;2.300000;284.550000;282.150000;85;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;94450;mq;mq;90;mq;mq;mq;mq;281.350000;mq;mq;5.400000;6.300000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07577;20201105210000;103080;0;4;20;3.000000;283.750000;279.850000;77;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;102170;mq;mq;160;mq;mq;mq;mq;282.850000;mq;mq;4.800000;6.100000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07591;20201105210000;mq;60;2;40;2.500000;281.650000;276.650000;71;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;92840;mq;904;230;mq;mq;mq;mq;280.150000;mq;mq;4.000000;5.100000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07607;20201105210000;102450;-100;6;100;0.900000;281.050000;279.950000;93;22240;0;mq;mq;100;8;7560;mq;mq;mq;101720;mq;mq;-480;mq;mq;mq;mq;281.950000;mq;mq;1.400000;1.700000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;7560;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07621;20201105210000;102460;-90;6;190;2.200000;279.450000;279.050000;97;15980;0;mq;mq;100;8;5160;mq;mq;mq;98040;mq;mq;-410;mq;mq;mq;mq;280.450000;mq;mq;2.700000;2.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;5160;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07627;20201105210000;102450;-80;6;110;2.900000;283.450000;281.350000;87;20000;0;mq;mq;mq;2;5160;mq;mq;mq;97500;mq;mq;-400;mq;mq;mq;mq;282.950000;mq;mq;5.700000;5.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;2;mq;5160;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07630;20201105210000;102480;-100;6;130;4.900000;286.450000;283.250000;81;27540;0;mq;mq;mq;0;mq;mq;mq;mq;100680;mq;mq;-360;mq;mq;mq;mq;282.950000;mq;mq;6.900000;6.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07643;20201105210000;102920;70;2;30;3.400000;284.050000;280.550000;79;48970;0;mq;mq;mq;0;mq;mq;mq;mq;102820;mq;mq;210;mq;mq;mq;mq;280.750000;mq;mq;5.500000;7.000000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07650;20201105210000;102870;40;3;0;0.000000;285.250000;283.150000;87;16500;0;mq;mq;mq;0;mq;mq;mq;mq;102480;mq;mq;260;mq;mq;mq;mq;282.150000;mq;mq;0.900000;2.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07661;20201105210000;mq;mq;mq;90;4.500000;mq;mq;mq;25000;2;0;0;0;0;mq;30;20;10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;6.100000;6.500000;-10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07690;20201105210000;102920;60;2;330;3.600000;287.950000;283.550000;75;40000;3;0;0;10;1;1750;35;20;10;102600;mq;mq;310;mq;mq;mq;mq;286.350000;mq;mq;4.800000;5.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;6;1800;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07747;20201105210000;102850;10;3;360;0.800000;284.250000;281.950000;86;30120;0;mq;mq;mq;5;450;mq;mq;mq;102310;mq;mq;70;mq;mq;mq;mq;284.950000;mq;mq;1.100000;1.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;390;5;mq;1410;mq;mq;mq;mq;mq;mq;
07761;20201105210000;102780;30;2;50;2.400000;287.650000;285.650000;88;12640;0;mq;mq;100;8;1250;mq;mq;mq;102670;mq;mq;320;mq;mq;mq;mq;286.550000;mq;mq;3.400000;3.400000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;8;mq;1410;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07790;20201105210000;102870;30;2;230;2.600000;285.350000;283.250000;87;10520;0;mq;mq;mq;0;mq;mq;mq;mq;102720;mq;mq;340;mq;mq;mq;mq;287.850000;mq;mq;3.200000;3.400000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61968;20201105210000;101290;100;8;80;5.400000;299.250000;294.850000;77;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101240;mq;mq;-150;mq;298.650000;mq;304.950000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61972;20201105210000;101420;50;0;140;1.900000;295.850000;293.550000;87;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101350;mq;mq;-60;mq;293.050000;mq;300.650000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61976;20201105210000;101600;100;8;120;7.200000;298.250000;294.350000;79;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101510;mq;mq;-20;mq;296.950000;mq;303.150000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61980;20201105210000;101830;-100;8;130;6.100000;295.750000;290.450000;72;58680;0;mq;mq;100;8;1250;mq;mq;mq;101680;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;8.300000;9.100000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;1260;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61996;20201105210000;101940;110;8;240;3.200000;283.150000;279.650000;79;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101590;mq;mq;-160;mq;280.550000;mq;288.250000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61997;20201105210000;mq;70;0;270;3.400000;275.150000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100470;mq;mq;1900;mq;275.150000;mq;277.950000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61998;20201105210000;100230;70;0;280;15.900000;275.650000;269.950000;66;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99860;mq;mq;80;mq;mq;mq;mq;mq;mq;mq;mq;19.500000;-10;mq;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
71805;20201105210000;103640;-150;7;210;8.900000;277.850000;272.450000;68;50000;3;2;2;100;8;800;35;mq;mq;103550;mq;mq;510;mq;mq;mq;mq;274.150000;mq;mq;12.100000;12.700000;-10;1;0.000000;0.000000;-30;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;4;6;950;7;6;1600;mq;mq;mq;mq;mq;mq;
78890;20201105210000;101150;20;5;80;7.100000;300.750000;295.650000;74;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100830;mq;mq;-250;mq;296.850000;mq;303.050000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;2.400000;4.600000;14.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78894;20201105210000;101210;10;5;70;4.100000;300.550000;295.550000;74;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100700;mq;mq;-290;mq;297.350000;mq;302.850000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78897;20201105210000;101190;40;3;110;3.100000;299.750000;295.550000;78;41220;mq;mq;mq;mq;mq;mq;mq;mq;mq;101100;mq;mq;-220;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;1.400000;1.400000;1.400000;1.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78922;20201105210000;101130;30;5;120;6.100000;301.050000;295.350000;71;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100690;mq;mq;-240;mq;298.850000;mq;303.050000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78925;20201105210000;101100;-30;5;110;4.900000;301.150000;295.850000;73;48210;0;mq;mq;mq;2;800;mq;mq;mq;101010;mq;mq;-240;mq;mq;mq;mq;mq;mq;mq;6.800000;9.600000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;2;mq;960;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81401;20201105210000;100910;10;3;70;1.100000;298.250000;297.550000;96;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100850;mq;mq;-30;mq;296.650000;mq;305.350000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.200000;1.400000;2.200000;2.200000;2.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81405;20201105210000;100980;130;3;280;3.000000;297.750000;297.750000;100;880;63;mq;mq;100;8;450;mq;mq;mq;100890;mq;mq;-130;mq;mq;mq;mq;298.850000;mq;mq;4.200000;5.400000;-10;mq;mq;mq;mq;15.100000;17.400000;25.800000;26.600000;27.400000;mq;mq;mq;mq;1;mq;480;5;mq;990;8;mq;1260;mq;9;mq;
81408;20201105210000;100930;180;1;10;0.700000;298.150000;297.650000;97;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100850;mq;mq;-70;mq;297.550000;mq;304.050000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;1.600000;3.800000;3.800000;3.800000;4.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07005;20201106000000;103470;-140;7;110;2.900000;277.650000;275.550000;86;14090;0;mq;mq;mq;mq;mq;mq;mq;mq;102560;mq;mq;-440;mq;mq;mq;mq;275.850000;mq;mq;4.600000;6.500000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07015;20201106000000;103530;-150;7;80;1.700000;277.150000;275.150000;87;6610;0;mq;mq;mq;0;mq;mq;mq;mq;102930;mq;mq;-350;mq;mq;mq;mq;273.350000;mq;mq;2.300000;3.100000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07020;20201106000000;103130;-200;7;100;8.500000;283.750000;276.050000;59;10000;2;0;mq;0;0;mq;30;20;10;103020;mq;mq;-710;mq;mq;mq;mq;mq;mq;mq;12.000000;13.900000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07027;20201106000000;103200;-200;7;90;3.000000;277.850000;275.050000;82;18290;0;mq;mq;mq;0;mq;mq;mq;mq;102360;mq;mq;-670;mq;mq;mq;mq;277.550000;mq;mq;4.600000;5.900000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07037;20201106000000;103330;-170;8;60;4.100000;276.550000;275.050000;90;16030;0;mq;mq;mq;0;mq;mq;mq;mq;101420;mq;mq;-530;mq;mq;mq;mq;275.950000;mq;mq;5.000000;5.600000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07072;20201106000000;103480;-90;6;130;1.500000;274.350000;273.450000;94;19970;0;mq;mq;mq;0;mq;mq;mq;mq;102270;mq;mq;-300;mq;mq;mq;mq;272.650000;mq;mq;2.000000;2.000000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07110;20201106000000;102810;-240;8;70;4.400000;278.750000;275.950000;82;24830;0;mq;mq;mq;0;mq;mq;mq;mq;101590;mq;mq;-980;mq;mq;mq;mq;275.850000;mq;mq;5.900000;7.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07117;20201106000000;102850;-230;8;90;6.700000;282.850000;278.850000;76;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;102140;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;11.800000;-10;mq;mq;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07130;20201106000000;102880;-210;8;50;3.700000;278.550000;276.050000;84;12440;0;mq;mq;mq;0;mq;mq;mq;mq;102420;mq;mq;-830;mq;mq;mq;mq;278.150000;mq;mq;5.800000;6.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07139;20201106000000;103130;-150;6;30;2.700000;278.250000;275.550000;83;19830;0;mq;mq;mq;0;mq;mq;mq;mq;101320;mq;mq;-620;mq;mq;mq;mq;281.250000;mq;mq;4.000000;5.800000;-10;1;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07149;20201106000000;103290;-120;8;90;2.500000;279.250000;275.650000;78;25000;2;0;0;0;0;mq;30;20;10;102160;mq;mq;-450;mq;mq;mq;mq;mq;mq;mq;4.000000;5.800000;-10;0;0.000000;0.000000;-60;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07168;20201106000000;103320;-60;8;0;0.000000;276.650000;274.550000;86;20000;0;mq;mq;mq;0;mq;mq;mq;mq;101830;mq;mq;-350;mq;mq;mq;mq;272.550000;mq;mq;0.800000;4.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07181;20201106000000;103410;-120;7;70;3.900000;277.250000;274.650000;83;24570;0;mq;mq;mq;0;mq;mq;mq;mq;99160;mq;mq;-270;mq;mq;mq;mq;276.050000;mq;mq;5.800000;7.000000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07190;20201106000000;103530;-80;6;30;3.000000;277.550000;275.450000;86;19360;0;mq;mq;mq;0;mq;mq;mq;mq;101630;mq;mq;-90;mq;mq;mq;mq;275.650000;mq;mq;4.200000;mq;-10;0;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07207;20201106000000;102610;-200;6;80;9.500000;282.150000;278.850000;80;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;102080;mq;mq;-980;mq;mq;mq;mq;mq;mq;mq;14.800000;15.200000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07222;20201106000000;102650;-200;6;60;4.200000;280.250000;278.050000;86;20510;0;mq;mq;mq;0;mq;mq;mq;mq;102330;mq;mq;-870;mq;mq;mq;mq;278.450000;mq;mq;6.300000;8.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07240;20201106000000;102880;-170;6;60;5.300000;279.050000;277.350000;89;23960;0;mq;mq;mq;0;mq;mq;mq;mq;101490;mq;mq;-660;mq;mq;mq;mq;278.750000;mq;mq;8.300000;8.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07255;20201106000000;102980;-140;6;90;4.800000;278.950000;277.750000;92;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;100920;mq;mq;-470;mq;mq;mq;mq;278.250000;mq;mq;6.300000;7.600000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07280;20201106000000;103190;-80;7;10;3.600000;279.250000;278.250000;93;22540;0;mq;mq;mq;0;mq;mq;mq;mq;100380;mq;mq;-220;mq;mq;mq;mq;282.650000;mq;mq;4.200000;5.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07299;20201106000000;103350;-110;7;320;2.500000;280.950000;278.950000;87;14450;0;2;2;100;8;1250;mq;mq;mq;100000;mq;mq;-100;mq;mq;mq;mq;281.150000;mq;mq;3.700000;4.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;1020;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07314;20201106000000;102480;-180;7;80;6.500000;282.950000;279.650000;80;15000;0;0;mq;40;3;2250;30;23;mq;102200;mq;mq;-770;mq;mq;mq;mq;mq;mq;mq;10.900000;12.100000;-10;1;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;3;3;2200;mq;mq;mq;mq;mq;mq;mq;mq;mq;
